[2026-05-17 03:43:08] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-17 03:43:08] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-17 03:43:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-17 03:43:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-17 03:43:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-17 03:43:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-17 03:43:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-17 03:43:21] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:10:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:11:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:11:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:11:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:11:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:11:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:11:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:39] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:41] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:47] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:47] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:43:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:44:37] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:04] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:07] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:12] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:17] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:25] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:30] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 17:45:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:48] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:56] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:11:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:12:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:12:03] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:12:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:12:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:12:05] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:12:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:12:06] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:12:09] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:12:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:12:10] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:49] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:50] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:52] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:53] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:54] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:55] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:57] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:18:58] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:31] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:32] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:34] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:35] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:38] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:40] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:42] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:43] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:44] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:27:45] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:28:46] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:34:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:14] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:18] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:19] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:20] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:21] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:21] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:24] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:26] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:27] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:28] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:37:29] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:39:23] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:56:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:56:11] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:56:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:56:13] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:56:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:56:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:56:15] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:56:16] FrameRendered: from current_frame.txt | Source: renderer
[2026-05-18 19:56:17] FrameRendered: from current_frame.txt | Source: renderer
